Pipeline_lon1,Pipeline_lat1,Pipeline_lon2,Pipeline_lat2,Pipe_capacity
4.232510208571428,51.90253498571426,4.3028847033333335,51.299193959999975,20.34753613569746
3.46,51.192,3.97037,50.44787,2.7338431856914625
4.077814,51.965418,4.064029,51.973837,55.335292745477574
4.22,51.34,3.929,51.27,10.849010063309462
3.2069999999999994,51.330999999999996,3.213,51.323,0.019228936853999998
6.311106,50.835876,6.457,51.384,0.12717251761801057
4.232510208571428,51.90253498571426,4.67029378,51.75801071999992,30.93385498169011
5.0718321625,51.107965949999965,5.491873699999999,50.93598109999995,25.874017168720552
3.9555781849999994,52.13518771,3.896137981999999,52.14647011999998,1.6
5.491873699999999,50.93598109999995,5.7249609333333344,50.75836836666667,25.854788231866554
5.7249609333333344,50.75836836666667,5.739351,50.753777,25.063964101607553
3.896137981999999,52.14647011999998,3.520992013,52.03519497,55.35452168233157
7.5134593,51.6251146999999,7.5784,51.683185,4.137452718903827
4.67029378,51.75801071999992,4.9950676,51.6107966,30.85016972300221
6.983728734210527,51.55545094210524,7.5134593,51.6251146999999,4.1547097182057655
4.8254518,52.3939027999999,4.700005,52.487665,4.126163495878682
8.397537683333328,51.60553248333326,8.7503867,51.6963705,0.19010059082865
6.457,51.384,6.144031,51.897037,0.12717251761801057
3.929,51.27,3.827686,51.191166,10.849010063309462
5.739351,50.753777,6.09,50.7,25.063964101607553
6.09,50.7,6.177002,50.786035,0.05193766208478223
4.27192,56.34414299999999,4.0040007,53.53716658999998,33.75452168233157
4.3028847033333335,51.299193959999975,4.22,51.34,10.849010063309462
4.27192,56.34414299999999,1.8999999999999995,58.35000280999999,18.75452168233157
6.933,51.076,6.311106,50.835876,24.88485392190477
6.1561641,50.8304695499999,6.177002,50.786035,0.05193766208478223
6.936789494117647,50.966893499999976,6.933,51.076,5.9728172906493455
5.589,53.056,5.429,52.95,0.13374549587888396
4.232510208571428,51.90253498571426,4.064029,51.973837,55.335292745477574
4.620476,52.4739099999999,4.700005,52.487665,3.992417999999134
3.2069999999999994,51.330999999999996,3.520992013,52.03519497,0.019228936853999998
3.9148496500000007,50.47636969999994,3.97037,50.44787,2.7338431856914625
4.8254518,52.3939027999999,5.0858943,51.8881628,4.189749754687682
8.0299739,51.4228401,8.052379966666665,51.79362816666664,0.063586258809
4.54496036,50.42491069999996,4.1534544,50.0269282,0.12289596266771241
6.31028,53.278554,6.07,53.19,0.13374549587877027
3.7728211071428572,51.31059309999994,3.827686,51.191166,8.115166877618
6.24564695,51.83264669999989,6.144031,51.897037,0.12717251761795373
6.311106,50.835876,6.09,50.7,25.01202643952277
2.9786505,51.2127911999999,3.213,51.323,0.019228936853974553
6.95846865,53.31357319999995,6.9723944,53.1763506,0.12717251761795373
3.896137981999999,52.14647011999998,4.0040007,53.53716658999998,53.75452168233157
6.983728734210527,51.55545094210524,6.933,51.076,18.91203663125527
5.050348,52.756746,4.700005,52.487665,0.13374549587888396
6.4979,53.28,6.31028,53.278554,0.13374549587865658
8.397537683333328,51.60553248333326,8.052379966666665,51.79362816666664,2.30039744200565
6.9723944,53.1763506,6.4979,53.28,0.12717251761705484
4.1534544,50.0269282,3.9148496500000007,50.47636969999994,0.1301918155822124
5.0858943,51.8881628,4.9950676,51.6107966,4.224261328534453
6.6814621,53.1761302999999,6.4979,53.28,0.00657297826083297
5.8924892,53.0481093,5.589,53.056,0.13374549587888396
6.07,53.19,5.8924892,53.0481093,0.13374549587888396
8.052379966666665,51.79362816666664,7.5784,51.683185,4.137452718903827
3.46826845,50.58618674999995,3.9148496500000007,50.47636969999994,1.268843193649559
7.937344400000001,52.186523466666635,8.052379966666665,51.79362816666664,0.7853761305311764
5.429,52.95,5.050348,52.756746,0.13374549587888396
8.81733,51.4832699999999,8.7503867,51.6963705,0.006837897042601071
3.46,51.192,3.827686,51.191166,2.7338431856914625
5.0718321625,51.107965949999965,4.9950676,51.6107966,26.59593863394755
4.077814,51.965418,3.520992013,52.03519497,55.335292745477574
