solution_id,configuration_id,scenario_id,aidres_sector_id,horizon,electricity_[mwh/t],electricity_[gj/t],alternative_fuel_mixture_[gj/t],biomass_[gj/t],biomass_waste_[gj/t],coal_[gj/t],coke_[gj/t],crude_oil_[gj/t],hydrogen_[gj/t],methanol_[gj/t],ammonia_[gj/t],naphtha_[gj/t],natural_gas_[gj/t],plastic_mix_[gj/t],alternative_fuel_mixture_[t/t],biomass_[t/t],biomass_waste_[t/t],coal_[t/t],coke_[t/t],crude_oil_[t/t],hydrogen_[t/t],methanol_[t/t],ammonia_[t/t],naphtha_[t/t],natural_gas_[t/t],plastic_mix_[t/t],totex_[eur/t],opex_var_[eur/t],co2_allowance_[eur/t],opex_cst_[eur/t],opex_[eur/t],capex_[eur/t],direct_emission_[tco2/t],total_emission_[tco2/t],direct_emission_reduction_[%],total_emission_reduction_[%],captured_co2_[tco2/t],route_name,product_id,capex_cc_eur_tCO2,opex_cc_eur_tCO2,totex_cc_eur_tCO2,totex_cc_eur_t,Additional_cc_capex
58,58,Exit_no_CDR,2,2050,0.13041,0.46947,0,0,2.39627,0,0,0,0,0,0,0,0,0,0,0,0.18576,0,0,0,0,0,0,0,0,0,92.07964475290001,27.704700000000003,0.0,31.3199902,59.0246902,33.0549545529,-0.171,-0.1553508,0,0,0.415,LC3-(BMW)CaL,cement,43.373493975903614,24.073228915662646,67.44672289156625,27.990389999999994,29.04808326
59,59,Exit_no_CDR,2,2050,0.15891,0.57209,0,0,2.55742,0,0,0,0,0,0,0,0,0,0,0,0.19825,0,0,0,0,0,0,0,0,0,79.4128354167,30.9487,1.5,27.13293004,59.58163004000001,19.831205376699998,0.01,0.029069199999999996,0,0,0.545,LC3-(BMW)Oxy-MEA,cement,1.8348623853211008,16.600605211009167,18.43546759633027,10.047329839999998,29.04808326
60,60,Exit_no_CDR,2,2050,0.14648,0.52732,0,0,2.39627,0,0,0,0,0,0,0,0,0,0,0,0.18576,0,0,0,0,0,0,0,0,0,85.86305481432001,28.829600000000003,0.6,28.97987452,58.40947452,27.45358029432,0.004,0.0215776,0,0,0.532,LC3-(BMW)Oxy-CaL,cement,16.917293233082706,16.494688571428565,33.41198180451127,17.775174319999998,29.04808326
112,139,Exit_no_CDR,3,2050,0.2976,1.07136,0,0,0,0,0,0,0.044,0,0,0,4.72991,0,0,0,0,0,0,0,0.00037,0,0,0,0.09661,0,284.21630304444443,75.27944644444445,50.7,105.2368566,231.21630304444443,53.0,0.338,0.40760968833333333,0,0,0,(NG),glass-container,0.0,0.0,0.0,0.0,0.0
113,140,Exit_no_CDR,3,2050,0.31417,1.131,0,0,0,0,0,0,0.044,0,0,0,4.72991,0,0,0,0,0,0,0,0.00037,0,0,0,0.09661,0,251.80920304444447,76.43934644444445,1.6499999999999997,105.2368566,183.32620304444447,68.483,0.011,0.08259808833333333,0,0,0.097,(NG)-CC,glass-container,20.618556701030926,11.957731958762817,32.57628865979375,3.1598999999999937,139.0
114,141,Exit_no_CDR,3,2050,0.2976,1.07136,0,0,0,0,0,0,5.03836,0,0,0,0,0,0,0,0,0,0,0,0.04203,0,0,0,0,0,418.9808566,247.79399999999998,10.95,105.2368566,363.9808566,55.0,0.073,0.10871199999999999,0,0,0,(H2),glass-container,0.0,0.0,0.0,0.0,0.0
115,142,Exit_no_CDR,3,2050,0.30116,1.08417,0,0,0,0,0,0,5.03836,0,0,0,0,0,0,0,0,0,0,0,0.04203,0,0,0,0,0,411.49905659999996,248.04319999999998,0.3,105.2368566,353.5800566,57.919,0.002,0.0381392,0,0,0.021,(H2)-CC,glass-container,0.0,11.8666666666654,11.8666666666654,0.24919999999997341,139.0
116,143,Exit_no_CDR,3,2050,2.39902,8.63647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.1485179,167.93140000000002,10.95,105.2671179,284.1485179,68.0,0.073,0.3608824,0,0,0,(H2)-AEL,glass-container,0.0,0.0,0.0,0.0,0.0
117,144,Exit_no_CDR,3,2050,2.40258,8.64928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.66671790000004,168.18060000000003,0.3,105.2671179,273.74771790000005,70.919,0.002,0.2903096,0,0,0.021,(H2)-AEL-CC,glass-container,0.0,11.866666666666754,11.866666666666754,0.24920000000000186,139.0
118,145,Exit_no_CDR,3,2050,1.41297,5.08667,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0.00037,0,0,0,0,0,267.09275660000003,100.90590000000002,10.95,105.2368566,217.09275660000003,50.0,0.073,0.2425564,0,0,0,(EL),glass-container,0.0,0.0,0.0,0.0,0.0
119,146,Exit_no_CDR,3,2050,1.41652,5.09948,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0.00037,0,0,0,0,0,260.61025659999996,101.15440000000001,0.3,105.2368566,206.6912566,53.919,0.002,0.1719824,0,0,0.021,(EL)-CC,glass-container,47.61904761904761,11.833333333333668,59.45238095238128,1.248500000000007,139.0
120,151,Exit_no_CDR,3,2050,0.6,2.16,0,0,0,0,0,0,0.044,0,0,0,7.24212,0,0,0,0,0,0,0,0.00037,0,0,0,0.14792,0,389.89527799999996,124.30506399999999,95.10000000000001,90.490214,309.89527799999996,80.0,0.634,0.75790186,0,0,0,(NG),glass-fibre,0.0,0.0,0.0,0.0,0.0
121,152,Exit_no_CDR,3,2050,0.63105,2.27179,0,0,0,0,0,0,0.044,0,0,0,7.24212,0,0,0,0,0,0,0,0.00037,0,0,0,0.14792,0,329.405778,126.478564,3.0,90.490214,219.968778,109.437,0.02,0.14762786,0,0,0.183,(NG)-CC,glass-fibre,21.85792349726776,11.877049180327893,33.73497267759565,6.173500000000004,139.0
122,153,Exit_no_CDR,3,2050,0.6,2.16,0,0,0,0,0,0,7.16721,0,0,0,0,0,0,0,0,0,0,0,0.05979,0,0,0,0,0,566.4062140000001,364.86600000000004,34.05,90.490214,489.40621400000003,77.0,0.227,0.299,0,0,0,(H2),glass-fibre,0.0,0.0,0.0,0.0,0.0
123,154,Exit_no_CDR,3,2050,0.61114,2.20009,0,0,0,0,0,0,7.16721,0,0,0,0,0,0,0,0,0,0,0,0.05979,0,0,0,0,0,545.3600140000001,365.64580000000007,1.05,90.490214,457.18601400000006,88.174,0.007,0.0803368,0,0,0.066,(H2)-CC,glass-fibre,30.3030303030303,11.815151515151863,42.118181818182165,2.779800000000023,139.0
124,155,Exit_no_CDR,3,2050,3.58933,12.92157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.83635032,251.25310000000002,34.05,90.53325032,375.83635032,96.0,0.227,0.6577196,0,0,0,(H2)-AEL,glass-fibre,0.0,0.0,0.0,0.0,0.0
125,156,Exit_no_CDR,3,2050,3.60046,12.96166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.78945032,252.03220000000005,1.05,90.53325032,343.61545032000004,106.174,0.007,0.4390552,0,0,0.066,(H2)-AEL-CC,glass-fibre,15.15151515151515,11.80454545454588,26.95606060606103,1.779100000000028,139.0
126,157,Exit_no_CDR,3,2050,2.19079,7.88683,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0.00037,0,0,0,0,0,350.893514,155.3533,34.05,90.490214,279.893514,71.0,0.227,0.48989479999999996,0,0,0,(EL),glass-fibre,0.0,0.0,0.0,0.0,0.0
127,158,Exit_no_CDR,3,2050,2.20193,7.92693,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0.00037,0,0,0,0,0,328.847314,156.13309999999998,1.05,90.490214,247.673314,81.174,0.007,0.2712316,0,0,0.066,(EL)-CC,glass-fibre,15.15151515151515,11.815151515151863,26.966666666667013,1.779800000000023,139.0
128,163,Exit_no_CDR,3,2050,0.222,0.7992,0,0,0,0,0,0,0.044,0,0,0,5.43076,0,0,0,0,0,0,0,0.00037,0,0,0,0.11092,0,296.9503099422222,77.75909422222222,73.04999999999998,85.14121572,235.9503099422222,61.0,0.487,0.5525604466666667,0,0,0,(NG),glass-float,0.0,0.0,0.0,0.0,0.0
129,164,Exit_no_CDR,3,2050,0.24583,0.885,0,0,0,0,0,0,0.044,0,0,0,5.43076,0,0,0,0,0,0,0,0.00037,0,0,0,0.11092,0,250.42840994222226,79.42719422222223,2.4,85.14121572,166.96840994222225,83.46000000000001,0.016,0.08442004666666666,0,0,0.14,(NG)-CC,glass-float,21.428571428571427,11.914999999999967,33.343571428571394,4.6680999999999955,139.0
130,165,Exit_no_CDR,3,2050,0.222,0.7992,0,0,0,0,0,0,5.7784,0,0,0,0,0,0,0,0,0,0,0,0.0482,0,0,0,0,0,451.26121572000005,275.82000000000005,27.299999999999997,85.14121572,388.26121572000005,63.0,0.182,0.20864,0,0,0,(H2),glass-float,0.0,0.0,0.0,0.0,0.0
131,166,Exit_no_CDR,3,2050,0.2309,0.83123,0,0,0,0,0,0,5.7784,0,0,0,0,0,0,0,0,0,0,0,0.0482,0,0,0,0,0,433.71221572,276.44300000000004,0.9,85.14121572,362.48421572,71.228,0.006,0.033708,0,0,0.052,(H2)-CC,glass-float,19.23076923076923,11.980769230769047,31.211538461538275,1.6229999999999902,139.0
132,167,Exit_no_CDR,3,2050,2.63208,9.47547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.72152140000003,184.24560000000002,27.299999999999997,85.1759214,296.72152140000003,78.0,0.182,0.4978496,0,0,0,(H2)-AEL,glass-float,0.0,0.0,0.0,0.0,0.0
133,168,Exit_no_CDR,3,2050,2.64098,9.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.1725214,184.86860000000001,0.9,85.1759214,270.9445214,86.228,0.006,0.32291759999999997,0,0,0.052,(H2)-AEL-CC,glass-float,19.23076923076923,11.980769230769047,31.211538461538275,1.6229999999999902,139.0
134,169,Exit_no_CDR,3,2050,1.50263,5.40948,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0.00037,0,0,0,0,0,277.62331572,107.1821,27.299999999999997,85.14121572,219.62331572,58.0,0.182,0.36231559999999996,0,0,0,(EL),glass-float,0.0,0.0,0.0,0.0,0.0
135,170,Exit_no_CDR,3,2050,1.51153,5.44151,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0.00037,0,0,0,0,0,260.07431572,107.80510000000002,0.9,85.14121572,193.84631572000004,66.228,0.006,0.1873836,0,0,0.052,(EL)-CC,glass-float,19.23076923076923,11.980769230769594,31.211538461538822,1.6230000000000186,139.0
168,63,Exit_no_CDR,2,2050,0.149696207,0.538905061,1.062746742,0,1.592006552,0.26812439,0,0,0,0,0,0,0.03339035,0,0.030097425,0,0.123410657,0.009088538,0,0,0,0,0,0,0.000682,0,69.18344591111111,24.578947691111114,5.0957754,27.16323682,56.83795991111111,12.345486,0.033971836,0.05687816046263333,0,0,0.501418443,EU-mix-2050,cement,0.0,7.085327092367244e-15,7.085327092367244e-15,3.552713678800501e-15,0.0
175,150,Exit_no_CDR,3,2050,0.724646017,2.608720287,0,0,0,0,0,0,1.930269885,0,0,0,1.157125182,0,0,0,0,0,0,0,0.016104149,0,0,0,0.02363467,0,312.57597096373337,150.51885836373336,3.464016,105.2368566,259.21973096373335,53.35624,0.02309344,0.11834369251099999,0,0,0.03400496,EU-mix-2050,glass-container,0.0,-8.358107002744307e-13,-8.358107002744307e-13,-2.842170943040401e-14,0.0
176,162,Exit_no_CDR,3,2050,1.066771668,3.840371759,0,0,0,0,0,0,3.122723034,0,0,0,2.056037868,0,0,0,0,0,0,0,0.026051922,0,0,0,0.041994488,0,413.2789054296,238.15357102960002,6.4978454999999995,90.4911189,335.1425354296,78.13637,0.04331897,0.186066508214,0,0,0.0894285,EU-mix-2050,glass-fibre,0.0,0.0,0.0,0.0,0.0
177,174,Exit_no_CDR,3,2050,0.690417927,2.485506516,0,0,0,0,0,0,2.087969096,0,0,0,1.559225504,0,0,0,0,0,0,0,0.017418522,0,0,0,0.031846241,0,311.88949636657776,159.67935205657778,4.99128,85.14036431,249.81099636657777,62.0785,0.0332752,0.12729980068533334,0,0,0.07005484,EU-mix-2050,glass-float,0.0,0.0,0.0,0.0,0.0
181,0,Exit_no_CDR,2,2050,0.08029,0.28905,0.739281,0,0.4434736,1.151172,0,0,0,0,0,0,0,0,0.020937,0,0.0343776,0.0390204,0,0,0,0,0,0,0,0,115.1458685,14.1114808,74.727,23.3073877,112.1458685,3.0,0.49818,0.5271856151400001,0,0,0,EU-mix-2018,cement,0.0,0.0,0.0,0.0,0.0
188,147,Exit_no_CDR,3,2050,0.2976,1.07136,0,0,0,0,0,0,0.044,0,0,0,4.72991,0,0,0,0,0,0,0,0.00037,0,0,0,0.09661,0,284.21630304444443,75.27944644444445,50.7,105.2368566,231.21630304444443,53.0,0.338,0.40760968833333333,0,0,0,EU-mix-2018,glass-container,0.0,0.0,0.0,0.0,0.0
189,159,Exit_no_CDR,3,2050,0.6,2.16,0,0,0,0,0,0,0.044,0,0,0,7.24212,0,0,0,0,0,0,0,0.00037,0,0,0,0.14792,0,389.89527799999996,124.30506399999999,95.10000000000001,90.490214,309.89527799999996,80.0,0.634,0.75790186,0,0,0,EU-mix-2018,glass-fibre,0.0,0.0,0.0,0.0,0.0
190,171,Exit_no_CDR,3,2050,0.222,0.7992,0,0,0,0,0,0,0.044,0,0,0,5.43076,0,0,0,0,0,0,0,0.00037,0,0,0,0.11092,0,296.9503099422222,77.75909422222222,73.04999999999998,85.14121572,235.9503099422222,61.0,0.487,0.5525604466666667,0,0,0,EU-mix-2018,glass-float,0.0,0.0,0.0,0.0,0.0
